,date,funny,business_id,text,user_id,useful,cool,stars,review_id
4869492,2016-05-03,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Love the food, love the service, love the selection! For the price, you really can't beat this place. The staff is hilarious, so friendly, and the food actually comes out quickly!! Try the cucumber salad, the spicy edamame, and salmon nigiri!",txc-Vny-mwoQG7yZBQdavA,1,0,5,dt2FDgRF0dLguWv2iyRGcw
4872145,2016-03-27,1,JJAwT9R6Fp2yyWHtWFA8uQ,Had a really great meal! Good quality food and my server jane gave me excellent customer service will definately come back again!,yaZSQbCvgii3DZgL5M4B4w,0,0,5,GXnpPtIhZnFXKGhR58uZQw
4875051,2016-05-19,0,JJAwT9R6Fp2yyWHtWFA8uQ,"We do all you can eat and waiting for long time to get our second round sushi. Also, we did order the Eel sushi, but we waiting for a long time, we double check with the guy who took our order, he said yes, we have it, need to wait for a little bit and said its busy. We had been waiting for this order more than half hour. After we double check with somebody else. We found out he did not put this order in. At the first time we double check with him he should do double check not just yes, it's busy.",M6aNHrxszwAMkZzeWVPKgg,0,0,1,7rscU_Rp00-YnRonMOcJQA
4878760,2017-11-05,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This place is silly! One of the best AYCE places I've ever eaten. Can't wait to go back next month. They don't overload the rice which is great! Not far from the strip, but we had a rental car. Price is reasonable. Rolls are awesome.",Aj0GZsQ_zvxw1AnMyqteyA,1,1,5,p9Zu6v1v0JHiSc8J7vMZow
4888655,2015-12-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Your typical place for AYCE sushi. Their rice portion is at its minimum but it's good because you can eat a lot more. There is a time limit for the AYCE 60 minutes for lunch and 90 minutes for dinner.

My boyfriend and I ordered a lot from the nigiri items than the rolls and everything we ordered there were great. 

There was only on server, which was hard to order  faster than usual but she was nice.",nk0gwDB9BtgBCoNb6VdYyA,0,0,4,1LsaLwz90JaC6QiMnQynYw
4896469,2017-02-01,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Wonderful service and amazing quality and variety in food. By far my favorite sushi place in Vegas. The quality of the fish is great, very vibrant color which significances the freshness. Will be going here every time I'm in town.",T895N-455GoUMNUsme4oDg,0,0,5,nqQPO4NLnH8_LZWSzyLr5A
4925330,2015-08-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,By far the best sushi I have ever had. I've always been skeptical to try a new sushi place because I'm scared I won't enjoy the food. This place had the freshest food I have ever had. Ever order was delicious. The service was amazing. If there was 6 stars I would give 6 stars. Definitely will come back and I might replace my favorite sushi spot,S08HVAqe5SZ276qVRFNF5Q,2,0,5,pRzNV0K1AMLPeUv4QJlk5w
4932848,2017-09-04,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Worst sushi I ever tried. Ordered delivery, it came pretty quick but I can't eat it. Doesn't look and taste fresh. Very disappointed",rl59LmL8PrF_LDIrkELMaQ,0,0,1,an0xS7lP8rh0beiABzZeJg
4938865,2015-08-14,0,JJAwT9R6Fp2yyWHtWFA8uQ,"These guys are Sushi Rock Stars!!! They might be the new kids on the block, but they have the freshest Sushi in Vegas. The owner and Chef Jun, has a passion for Sushi and you can taste it in his creative dishes. I highly recommend Sushi way... It's the best way :) You must try the Poki Salad yum!!!!",oTiETG0Q_WOdy3AnpItAYQ,0,0,5,B66bfFa9Ej2Guty20Mcv_w
4941378,2016-05-18,0,JJAwT9R6Fp2yyWHtWFA8uQ,"My wife found this place on Yelp and it was pretty new.  There is a lunch and dinner menu for the all you can eat, but highly suggest you pay $5 dollar extra to get the dinner menu.  You get raw oysters, Kalbi beef, salmon, oh shoot I forgot the other ones.  Pretty much lots of sushi selection and the best part is you can order a half roll which is really nice so you can try different ones.  The quality of the sushi is great as it does not have the fishy smell at all. Overall a great value and great food, would recommend.",8rzqG5NLuDlnqE49USzvTw,1,0,5,kWqaDlc9MOvZtkqhfxo_VA
4945680,2016-07-12,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This is not the place to go on your lunch break. There were two waitresses and two sushi chefs. We sat in a table. I think if maybe we sat at the bar, the service would have been a little faster? It was by far the longest lunch I ever had. The appetizers came out fairly fast, but our sushi took forever and a day. The sushi chefs were very slow. Everyone around us seemed to be wondering the same thing, where is the food?!

The decor is very simple. There was a TV but it wasn't playing anything. I think if that was on, it would have helped with my boredom while waiting for my food. I think they could improve the atmosphere with better decor considering this is close to the strip and the restaurants around this area are nice.

The sushi was ehhh. Nothing was extraordinary. Nothing I had to have more of. Some things were okay, some were not good. We went for lunch, but the lunch AYCE doesn't include some of the items I wanted, like sea urchin (uni) and fresh oysters so I paid the dinner price. I never eat sushi without having uni. This was by far the worse uni I've ever had. First off, it was a really small amount. Second off, it left a really bad bitter taste in your mouth, which means the uni was not fresh.

We were completely underwhelmed by this place. I don't understand why it's so highly rated. There's so many places out there and I would have to say this is my least favorite. We won't be back.o",jKrYE0ls8o2zCFYHubihsw,0,0,1,2Qg3tp8iEggXgzl0tEfF4g
4948095,2016-05-20,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Just came in town from Los Angeles. Having tried a few all-you-can eat sushi places around Vegas, this deserves the 5 stars. Good food and great service- thanks Monica!",MTBmWIyEU6Mj5PYeJUWcaw,1,1,5,DC03dw6wVRFfUvhRwmwYYQ
4949196,2018-03-14,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The sushi was very good, the fried calamari was good, however, the service was not great, the waiters did mot know the menu",z60XsYrR-gHbjvVH2AalRQ,0,0,4,DA-6TZ1CxCMBxyYFZr55rw
4950948,2017-06-20,0,JJAwT9R6Fp2yyWHtWFA8uQ,"AYCE Buffet with a great selection of items. would definitely recommend the nigiri! We ordered multiple rolls, nigiri, udon, oysters, scallop skewers, and the screaming 9",tKWQ_eoMKD3qi3GlYnu0yQ,0,0,5,UXe-oSOyimDzwerf1MLneg
4953616,2017-06-14,0,JJAwT9R6Fp2yyWHtWFA8uQ,Came here for a work conference. For the price best sushi I have had. And awesome service,DGspkshTzec79Jd-J-6qfA,0,0,5,mwb4IzNlB79-FUgCx2ZGMg
4970179,2017-06-03,0,JJAwT9R6Fp2yyWHtWFA8uQ,"We must have come on an off night. It was just awful. They use cheap, low quality rice that's also cooked badly. I resorted to cooked food because I just couldn't eat the nigiri. The fish is fine though but sushi needs good rice, too. The handroll rice was a bit better. And they put this overly citrus-y ponzu (I realize ponzu has citrus in it but this thing is out of balance) on a lot of the nigiri which is just... why??",LhYJqfr13Ntp7wVcYg0xOg,0,0,1,fz2c6PcNPQDjfhhuu-VQ0A
4972668,2016-10-24,0,JJAwT9R6Fp2yyWHtWFA8uQ,Outstanding service and the screaming orgasm was orgasmic.  Japanese lasagna was the bomb too.  We day at the bar and the chefs were awesome...very helpful and attentive,vgm9CdcKZxJURsHaPEG1Lg,0,0,5,z8Lxl38-TOBn9ur9tr832w
4991853,2016-01-03,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Very pleased... an upscale ""All U Can Eat"" ..  the baked mussels will blow your mind!  All the rolls our group had were excellent quality, the yellowtail fav of course.  Friendly accomodating staff.  Would highly recommend.",wTF5_5ytNjOIR8O2AZxpDg,0,0,4,Ab71zI7Sty0sMCHpL7HaFw
4993902,2016-02-10,0,JJAwT9R6Fp2yyWHtWFA8uQ,First time here and completely pleased.  More of an intimate place. The food was great.  The service was great.  It's open late til 2am so it's great for people who work on the strip or are staying nearby.  They also offer a stamp card for locals and after your 10th visit you get one free. I will be back!,Qyo9tuvsD-31BMczZ8O0Ng,0,0,5,E5dMlcEO4riRa75nkWYZUA
5002522,2017-03-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I had al a carte while I was here but I really wanted to touch upon the service with this place. Absolutely unparalleled. Our server was timely with each order, had a very useful system for getting orders from all you can eat guests, and he was always there to answer our questions about the menu. 

Aside from that is the style of the sushi bar itself. Dim with casual lighting. Very sensual and I really like the fact that they play rnb and 90's 2000's hi hop!! 

Would recommend this place for any sushi eating fiend that enjoys a vast menu . I had very basic items, but my friends ordered a lot from their all you can eat side of the menu. GET THE SEXY LAZY SPECIAL!!

Overall awesome experience! Thank you!",56TjUAedP7sw86990yYCzg,1,0,4,eXhF94L9oq-o1FG_-IS0vg
5022395,2015-12-15,0,JJAwT9R6Fp2yyWHtWFA8uQ,Wish I found this place sooner than later. Great staff and service. Let's not forget about the food. There was a party in my tummy and it was a good party!!,mTRbeVXnhNEzsf1J89t5Tw,0,0,5,7wLFbnWqQHkM3Te75_pndA
5030704,2017-07-07,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The best sushi in Vegas. Great fast services, we must ordered at least 80 orders of nigiri  sushi. Plus another 30 plus items on the menus....
The quality of fish is sushi grade. They even served from a fresh box of unis. 
Jeanne, our waitress is so efficient  and courteous, happy and patient.  she is the best waitress that every restaurant wish to have.
This is our sushi restaurant in Vegas,  we are locals and hapy to see a great sushi restaurant near us.


We'll come back for sure.",1bshSqI6h4gqmGV06XpyjQ,0,0,5,8zQ7qkH88HlL0f3u6bZ5Sg
5039283,2016-03-03,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This is my third time at Sushi Way and each visit has kept me coming back again. The service is great, the chef is friendly, and the sushi is fresh. Not sure what else you could ask for from AYCE sushi.",brt4G_5syXSGBLoiZE6lsQ,0,0,5,D9XdTBPP7d7WvNITZTC_BQ
5040950,2017-07-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I want to love this place. The AYCE price is $21.95. You can order almost everything on the menu. You can get a lot of sushi creations for one price.

However, the execution of the sushi was lackluster. The rice was toothy and slightly too vinegary. The fish items tasted less that perfectly fresh. They lacked the creamy mouthfeel of higher grade sushi.

My favorite dishes was the salmon tartare app, which had salmon that was admittedly sliced improperly for tartare. It sat atop crab salad, diced red onions, and avocado. The dish was good in a grocery store sushi way: decent flavor combo, but ingredients tasted as if they had sat out a bit too long. Not unsafe food practices, just not fastidiously prepared.

The salmon roe tasted fresh and was tasty. 

None of the dishes blew me away. It was just an OK meal. The service was prompt and cordial but not particularly caring or friendly despite how close I was to the sushi chefs.

I wouldn't recommend this place. Their reviews are high because the price is attractive for an AYCE near the vegas strip. Thr execution was poor.",EOajY1L3ole3gLTCZ2xw1g,5,0,2,qFnNNE6et9FwvxoGqv882w
5054417,2017-11-25,0,JJAwT9R6Fp2yyWHtWFA8uQ,It was yum and I really liked our server. She was very attentive and courteous. Wish I recalled her name. She had long hair. Will be stopping again for sure on our next trip to Vegas!,c-CQ7yix-vLrEkZDl1KmJQ,0,0,5,seRh9ezfTHtJzJz1IxcwjA
5069483,2018-04-29,0,JJAwT9R6Fp2yyWHtWFA8uQ,"First time here based by a recommendation of a friend. 
Service is great, friendly, helpful and prompt waitress and hostess. 
Food was delicious. Sushi is fresh and cooked food sooo good. 
Recommend the Galbi and fried calamari. 
Would highly recomend .",NfJpdGiYa_GuZs6ieVOuUw,0,0,5,bRKiOuSGXrFYfwmAe4uPPw
5075716,2015-09-23,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Ate here about 4:45 pm on Sun/21 Sep:
- Server (Kelly?) was great.
- Food was great. With AYCE you can order anything on the menu and the ""Chef's Specials"" of the day (sign posted near the entrance).  Unfortunately they were out of Kalbi (Korean ribs). 
- Free drink with a Yelp check-in ($2.50 value for a soda, free refills).
- Sushi Way and Jjanga seem on-par with each other.  I would prefer Sushi Way if I'm on the Eastside, and Jjanga if I'm on the Westside.
- The plaza it's in seems to have lots of restaurants I should try eg Urban Turban.  Concentra clinic is also here so should I need to endure a 2+ hr wait for non-emergency medical help, this plaza is a good choice to dine & wait.",0nqshyLgABOSyTfJUTthjQ,2,2,4,gM7tq73uQ3dn2pYeAIgnLQ
5083042,2016-07-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,"$26.95 all you can eat a la carte sushi dinner? Say whaaaaa...  Excellent quality fish, good ambiance and service. Even dessert is good. This place is a magic hidden gem. Good thing i don't live in Vegas, otherwise i would get really fat. 
Oh and their oyster is to die for.",ewW6B0vYHqbBfrCSBQqDfA,3,0,5,zBmZXpXCwGKIrraJ3nDjAw
5091049,2018-04-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,I suspect this place gets many great reviews due to restaurant offering free drink for a review. The food is mediocre and waitress is snippy when asked for specific seating that is available. Some standouts on the food are the sushi nachos and the salmon belly.,Zh1m0tQFFCIbCESsy_HtWA,0,0,3,QtnyMpm_DUVDpISnMPJ3QA
5104281,2016-03-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This place is close to convention center, and quality was good than any AYCE sushi place.",8XlYWWlQIhRZtrOX7WJ_mQ,0,0,5,wfWCNVtJ-A1q4YfQJwvB9A
5123004,2016-01-20,6,JJAwT9R6Fp2yyWHtWFA8uQ,"Not sure where to go with this since the pics of my food look dope and the service was spot on...

but...

...something seemed up with the wateriness of some of the sushi, almost like there was a condensation problem going on in the fridge and some water collected in the tray. A lot of the pieces seemed just wet, even my girlfriend noticed and mentioned so it wasn't just in my head or something. The salmon wasn't totally fresh and neither was the red snapper...and they were out of halibut...bummer. Also, they seared a lot of the pieces even though I'm not into searing it (hence why people go for sushi...uncooked fish, right!?)...maybe they were trying to cover up something.

Anyway with all that above, why 4 stars instead of 3 (or less). The service was great, it wasn't busy and we had a ton of ""no rice"" arrangements thrown at us left and right made up on the spot that seemed limitless (see pics)...and oh yeah...Tempura. Coconut. Shrimp.

This place came recommended from a couple AYCE sushi fans and I can see it has potential. 

Perhaps I'll give them another shot to earn that 5...(if Sakana has an hour wait).",r52bugu98l77gdqTnIJ2oQ,12,7,4,ZWIdNFoDy__3pV6TkaXUyw
5145683,2017-06-10,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This is place is awesome! 5 stars.

Their AYCE menu goes 21.95 for lunch(11:30am-4pm)  and 26.95 for dinner(4pm-2am). Their sashimi is fresh! Great selection of sashimi as well. I tried the salmon, shrimp, octopus, shrimp and surf clam. They were not chewy or even very fishy tasty. They were savory, smooth and delicious! Their rolls are magnificent. Well presented and flavored. My new favorite in Las Vegas! :)",Rci3Cr1lXUaoWF_TemYXcA,1,0,5,Fcki5207KJ5tUB0yon084g
5152803,2018-01-07,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The experience was very average. Pros: the service staff was fast and pleasant (not overly nice). The salmon killer roll is edible, and the fried ice cream dessert is tasty. Cons: Stay away from the ""I love sushi"" & the salmon teriyaki plate.",prx2JT6YZ-E3cbVtjzLoEA,0,0,3,F8Y1Ve3ADDbVXdSY00kOog
5157669,2016-10-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This restaurant was a little hard to find but worth it.  It is located next to a tacos n beer bar.  My husband n I walked into the restaurant around 11p...its a dimly lit small place.  The servers are friendly.  They offer an all u can eat sushi (off the menu) for lunch n dinner.  We ordered ala carte n enjoyed our selections (sorry, writing this review 3 weeks after our visit so kinda forgot what we ordered).  I do know we left full n happy.  We will make it a point to revisit next time in lv",yRh9-bDeE_IblLggZRSglw,0,0,4,pwe-H3cIgQ_nJJ67yz4D5A
5158529,2017-09-28,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Found my new lunch spot! 

Tuesday's special is 50% off beer and sake. The AYCE pricing is standard- $21ish for lunch and $27ish for dinner. It's right next to the old Firefly.

Our waitress was the best! Didn't catch her name, but she was super on top of things- refills, taking away plates, etc. She was awesome (and Korean, like us :] ). The sushi chefs were extremely attentive and made great sushi. The fish was fresh and plentiful. They didn't skimp at all on the fish to rice ratio. Not everyone enjoys this, but the sesame seeds were a different thing from my usual and I liked it.

Warning; the tartare has a bed of artificial crab meat in the bottom.

Salmon skin hand roll is a must try!",mFHbNX5qhG5CREr9PqQqGQ,4,3,5,DSc1hwSBosFmAQZzIDVq5Q
5164741,2015-09-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,"As an obsessed sushi-eater, I had to try this new place in town and boy was I not disappointed! The fish is fresh, top-quality, and delicious! The appetizers were good and what I love the most about this place is that they offer great variety of delicious rolls, ordered as a full roll or half roll! My fave place in town do not allow us to order half rolls so I never got to try a variety of rolls and usually stick with the nigiri but now I can! Besides the food, the service was good and the place is clean (which is pretty important in my book!). This place has definitely become one of my top AYCE sushi restaurants. I will definitely frequent this place more, despite living in the other side of town!",95xLmZcOEUl1VWp_ERmTFA,0,0,5,7Tm9KEljCi3K9LVm0TTX0w
5170202,2015-07-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,I really really wanted to give them a 4 star rating but the food is the star and it wasn't even close to that so like 3.3 rating I guess. I'm basically rating this a 3 because of a couple things. AYCE sushi is one of my favorite things to eat and I always order the same things I would get at other establishments and compare them to each other. I feel like everything here is covered in eel sauce or yum yum or ponzu here. it's not a bad thing but it's also not a good thing. I really like those flavors but when every dish seem to taste the same it gets boring. rice doesn't stay together on the nigiri and that's a big no no. the fish quality was ok it wasn't the best. I also think that the people that are working here need to be a little more educated on sushi we asked the waitress if she knew what deep fried shrimp heads were and she acted like we were crazy to mention it like what is that? Lol kinda funny but I think they have the location to get the people in but I think there are many other sushi places that are way better than this place. oh I will say my favorite thing here was the salmon skin handroll.,aWXGwath_dSGPwNdFiy9BQ,1,0,3,CZpwdAExZO_l9j4sfeOB3g
5174398,2016-04-02,7,JJAwT9R6Fp2yyWHtWFA8uQ,"OH SNAP!! 

I am not going to lie, my favorite food is sushi and I have gone to so many sushi bars including non-ayce AND ayce and this place has to be the BEST AYCE SUSHI I have ever had in 20+ years of my life. This is my REAL and HONEST review. It is so unfortunate that I cant express and write everything on here on Yelp. JUST COME AND TRY IT YOURSELF.

Warning though, I think this restaurant is pretty new. You know what that means? The waiters and waitresses are soooooooo new and they are DEFINITELY not fully trained YET so they are freaking slowwwww. I mean REAL slow and even if you are trying to get their attention, they are caught up with whatever they are doing so wont give all their time to you, which is a bit upsetting.

But, let me talk about sushi now, after all, this place is AYCE sushi restaurant. OHEMGEE, the freshest fish ever!! Every piece I had at the day of my visit, had AWESOME flavor, cut and presentation. I was very very impressed. One thing that I really admired about this sushi bar was that they cut the fish after they get your order. Why is that surprising? Well, many of AYCE places have cut their fish in advance so that they can make sushi a lot faster to serve a big mass of people. I guess it is convenient for them but its not necessarily good for us. Fish can get dry and the taste will definitely be different. I dont know if that played a big role but my sushi tasted GREAT! I loved it and I ate so much.  Their hamachi was seriously the best I have ever had at any AYCE places. To top that hamachi, their AMAEBI WAS BOMB. I seriously have NEVER seen this AMAEBI QUALITY ANYWHERE (AYCE) before. Period. It was HUGE, MEATY and SWEET! I dont remember every one of them but everything I tried was so good. Their special for the night included Salmon Belly and DEAR, it was fatty and it just melted in my mouth. I love SALMON and it was just PERFECT.

Now shifting to the appetizers, I only tried one, Coconut shrimp tempura and I am soooo glad I ordered that because it was amazingly good. The sushi chef actually recommended it and I absolutely devoured it. In fact, I ordered twice!! I really like that they come out warm and super crispy, fresh out of the fryer. Again, not many places do this. They usually have a lot of them fried, and just kind of give it to us, semi-warm and it is never crispy. Batter was ultra thin and shrimp was large. There were just the right amount of coconut on the outside batter, and it was just sooooo good!

They have honey bread as one of the options in the desserts, which is very rare to find elsewhere. It was pretty good but please order it without the ice cream, whip cream and chocolate drizzle. I only like to eat the honey bread. It was crusty and tasted good. It would have been a lot better if I knew it was coming out like that with all the extra that I dont care about.

To make things short, you will never find this quality at any other AYCE restaurants. They are at their best right now especially since they just opened. I hope they keep it the same and never downgrade. I will definitely come back whenever I am coming back to Vegas! You locals are lucky to have AYCE places like Sushi Way",_VD870pQZJPqcGd07vxMsg,9,8,5,7847D36kV7PVuZ_9oTXtog
5208003,2016-06-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,Service was absolutely terrific and presentation on Sushi was second to none. Definately try the Whos Your Daddy roll!!,K_F9NALANuvuHvzH9UTYRA,0,0,5,S0Ard6IMR94wiQKVe-SQrg
5211776,2016-01-18,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Got the AYCE dinner for 4 people. Everything was delicious. The service is fast and friendly. We were recommended a lot of good stuff from the menu. (Hint, if there's a star order it!) The desert is fantastic as well. For the price you'll be hard pressed to find a sushi place in or near Vegas that offers as much quantity and quality. Sushi Way is the only way.",3u4702RZv1F_2V--LFsPKQ,0,0,5,_b658HpR4bwa3YqdiW8hpw
5216870,2015-09-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I am reluctant to write this review knowing it will only raise their profile and more people will discover this restaurant... but it was that good, people deserve to know. The sushi and 'all you can eat' menu were just amazing. The server we had was great, helped with recommendations and was very accommodating. The sushi chefs were the fastest I've seen and their presentation was great. The selection was exactly what I was looking for in an 'all you can eat' too. This will be on my to-do list every time I visit! Wish I'd discover this sooner.",Ncsup7ieJa05aeEqGosTbg,1,0,5,4T56lgN_-BdVCSsL5rAXsw
5217611,2017-07-05,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This one of my favorite spots I have ever been to. I love the appetizers, fresh food, and service. If your ever fresh off the plane and craving this don't make the mistake of continuing your search. Sushi Way stays open late, and opens pretty early to serve your appetite. I recommend the Burning Your Stomach every time if your into spicy food. Enjoy Yelpers!",zJAzuXW9H0nmUREqbu_B9g,0,0,5,uam00KDcTTY12n5HR09MFA
5220966,2015-09-28,3,JJAwT9R6Fp2yyWHtWFA8uQ,"I would give ZERO stars if I could,
We went there on a Wednesday night, by Friday morning everyone who went all had the stomach ""flu"" virus, which isn't a flu at all, but is cause by bacteria found in contaminated foods.
We were all sick, throwing up and all had diarrhea, I am never going back here again! Either Someone in the kitchen is not washing their hands, or they are not prepping their foods properly!! 
STAY AWAY!",HOAhfZYTHC04rPEefdyDIg,0,0,1,FBGbX0MavRPNe_BmsgGwhA
5223932,2017-07-19,0,JJAwT9R6Fp2yyWHtWFA8uQ,The service here was wonderful. Very good food especially the side dishes. You have to try the bacon wrapped scallops! Definitely would come back here.,27mIK8RO4hcXK-d62JvVog,0,0,4,4QlEP0v-aCXYHt9FEY26dQ
5228552,2015-11-12,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I love Sushiway! This is one of my newest late night sushi place in Vegas. I have been here 4,5 times. They provide a lot of nigiri and the eel hand roll is my favorites. The nigiri is very fresh also. Only complaint is one server she is really slow and  not really friendly. It took long time to serving our table.",57pH0Y75q8sC4mJvgVrI9w,0,0,4,uGqdqdcAxIU9b7IB21ksRA
5232827,2017-09-23,0,JJAwT9R6Fp2yyWHtWFA8uQ,"It is a small place so come early for a table.  The place is packed by 12:30 pm.  Lunch took about 2 hrs to eat.  There are 2-3 waitress and they are running around to get to everyone.  For a party of 6 or more there is automatic service charged included on the bill.  It is clear on the bill, unlike some restaurants that does not point this out.  The variety of selection from cooked food, sushi and sashimi are great.  The desserts were good too:  Michu ice cream, friend banana & ice cream and tempura ice cream. There is also a frequent award cards to get you a free email after the 10 one.",PkUXhFhH0vAkj8vnIOidOQ,0,0,5,zGv_YOAJ0VKtNvb27Ia-ww
5246119,2017-12-25,0,JJAwT9R6Fp2yyWHtWFA8uQ,All meal is great! I go for All-you-can-eat so I order almost everything. Sushis are all fresh especially oyster! It's a must! All red menu is worth to try!,ABwKyCpbFcv_WAPibuTAiA,0,0,5,rKRvIJuGpPyis75rCdanmQ
5273518,2015-10-10,3,JJAwT9R6Fp2yyWHtWFA8uQ,"Just called this place to ask a few menu questions and was instantly hung up on. 

Well fuck you too sir! I'll take my party elsewhere!",ig0imxe1ejbS0eG2Qljkxg,0,0,1,42_04myymg5rkP_7CAjXGg
5273741,2015-06-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,This place is bomb!! I love this fresh fish&love this kitchen food i will go here again for sure!^^,y9qNBNRoJkfUW-lsZEvg9g,0,0,5,32AjOOL7DzOvzzrLYSZfog
5285674,2018-06-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I was really craving sushi and came upon this place Friday night. It was not too busy and we were seated right away. Our server, Joy, was a delight. She was super attentive and helpful with everything on the menu. She even offered a few recommendations which ended up being my favorite thing we ordered. This place is definitely worth visiting if you're in the area!",ShmDxFOPf2IhLbY54-OVNA,1,0,5,MxRGTiSZxtIkHD05-qz4Dw
5287483,2017-01-20,0,JJAwT9R6Fp2yyWHtWFA8uQ,"If you're looking for a good sushi restaurant, you can't beat Sushi Way. Just off the strip and plenty of parking. All you can eat is available, but not necessary. The rolls are always good and they have a huge variety on the menu. Lots of tables and never overly crowded.",28p8NK5687A5MzEOB4w2Qg,0,0,4,XvDagj1mrSVLz5JNuX5eMg
5301338,2015-12-27,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I started getting my sushi fix over here after Sin City Sushi closed down about 6 months ago. Sin City has since reopened, but I guess my heart is big enough for two sushi joints! Jun the owner is a friendly young guy who has been in here every time I've come in. The quality of fish is usually excellent and their servers are very friendly and on top of things. I recommend the white tuna topped with jalapeño and the Rock and Roll roll. The nigiri here is usually of excellent quality, though the last time I came in (my 4th or 5th visit) a few things felt like they were a little past their prime unfortunately. That was on a Sunday, so maybe it was right before their new order came in or something. Every other time it's been fantastic and the service is so good, I say keep them at 5 stars!",J5sIbdcAwx-Gg-tZPk7pJg,0,0,5,rPeMm7E3bgW9g3swFQxCIQ
5304978,2016-01-18,0,JJAwT9R6Fp2yyWHtWFA8uQ,Wanted some sushi in Vegas so I yelped this spot and went for it! The sushi was delicious and the service was excellent! This place is located a bit off the strip but was definitely some good sushi!,fPrM8_amnPv0o3-jgwJu6Q,0,1,4,prViRyzqkCtGvOwgMiiMCQ
5310598,2016-10-08,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I have fully committed to Sushi Way. I've been to almost all the sushi spots in town. I used to go to Yama all the time, and moved to Sakana a few months ago, but they can be kinda/really rude at times. Sushi Way is the best hands down",_kAhl1VDXeSU93gECXXGKQ,0,0,5,3FD5M5Bb4-tS7kt02uv_EA
5311247,2016-01-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,Ive been searching good sushi around my work at casino. Then i found it. I know there is kaisen sushi around here. They are not ayce.   but i like all you can eat sushi better. SUSHIWAY IS AYCE.!!! Awesome!!,TlInFa1AuI8DeoqavTQYpQ,0,0,5,EUS8FHxbNfgWTg66tZ4T8Q
5311317,2017-06-30,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Would not order from this place again, I ordered 3 different rolls for a to-go order and then it all came back completely wrong, called to see if they could correct the issue but nobody took accountability down to the owner who said that everything on their end was done correctly. I give the young lady on the phone a lot of credit for putting up with the bull**** because she didn't have to endure that flake from me. 

Given that my order was wrong I couldn't tell you what exactly I got, but the rolls we not as advertised and they only gave me 6 pieces for each roll, but I guess I can attrition that to it being a wrong order though. 

From the looks of it the portions are small and nobody has any regard to taking accountability if a phone order was done correctly. But the reviews stay high so I suppose the restaurant dinning experience might be better? Either way I wouldn't coming or ordering from this establishment ever again!",FIbynL2XRUaKJA7ifqAjtg,0,0,1,Vl632WP0NA3XzblDy1PV5g
5313753,2018-06-19,0,JJAwT9R6Fp2yyWHtWFA8uQ,Best sushi ever !! It was so fresh and all you can eat . Was in vegas 5 days ate here for 2 days. Highly recommend,-jSSSNAMaZI4indIafmCZg,0,0,5,hIO_l5hp8M8p8vuOjo4zfg
5327216,2016-06-13,1,JJAwT9R6Fp2yyWHtWFA8uQ,"This place was great for all you can eat sushi! Everything was very delicious and the rolls are huge! Definitely my favorite sushi spot :) 
waitress was very friendly! Lots of variety in sushi! Definitely recommend",WMcCxAr3uzQw-M8NjnGE6w,1,0,5,-Q2aeGoLcD41Z8SPoodo-g
